Feature	Complexity	Set
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.333333333333	WALS
WALS115A	1.0	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	1.0	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.333333333333	WALS
WALS115A	0.666666666667	WALS
WALS115A	1.0	WALS
WALS115A	1.0	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS115A	0.666666666667	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.0	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
WALS116A	0.5	WALS
